f_property_type,f_neighbourhood,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,n_days_since_rv,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_baby,d_stove,d_microwave,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2
Entire serviced apartment,Jing'an District,0,NA,2,2,1,1,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,234,45196337,Jing'an District,Entire serviced apartment,5.455321115357702,1,0,0,NA,NA,0,0.6931471805599453,1
Entire rental unit,Hongkou District,100,100,32,2,1,1,0,NA,31,NA,1,NA,0,1,1,1,1,0,1,1,0,1,1,0,1,314,45196363,Hongkou District,Entire rental unit,5.749392985908253,1,0,0,NA,10000,10000,3.4657359027997265,1
Entire rental unit,Jinshan District,0,100,0,2,1,1,1,0,1,0.1,1,307,0,1,1,0,1,1,0,1,0,0,0,1,0,168,45196457,Jinshan District,Entire rental unit,5.123963979403259,1,0,0.6931471805599453,94249,10000,0,NA,1
Entire serviced apartment,Xuhui District,NA,NA,0,2,1,1,0,NA,1,NA,1.5,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,300,45196797,Xuhui District,Entire serviced apartment,5.703782474656201,1,0.4054651081081644,0,NA,NA,NA,NA,1
Entire loft,Jiading District,100,100,6,4,1,2,14,5,9,0.88,1,474,0,1,1,1,1,1,1,1,0,1,1,0,1,324,45198469,Jiading District,Entire loft,5.780743515792329,4,0,2.70805020110221,224676,10000,10000,1.791759469228055,1
Entire rental unit,Minhang District,100,100,9,5,2,2,4,4.75,11,0.33,2,358,1,1,1,1,1,1,1,1,0,1,1,0,1,887,45199173,Minhang District,Entire rental unit,6.787844982309579,4,0.6931471805599453,1.6094379124341003,128164,10000,10000,2.1972245773362196,4
Entire loft,Pudong,100,99,7,4,2,2,4,5,8,0.71,1,169,1,1,1,0,1,1,1,1,0,0,0,1,1,537,45206062,Pudong,Entire loft,6.285998094508865,4,0,1.6094379124341003,28561,9801,10000,1.9459101490553132,4
Entire rental unit,Pudong,100,64,20,4,2,2,0,NA,24,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,599,45207751,Pudong,Entire rental unit,6.395261598115449,4,0,0,NA,4096,10000,2.995732273553991,4
Entire rental unit,Xuhui District,100,100,0,5,2,2,3,5,1,0.2,2.5,445,0,1,1,1,1,1,0,1,0,0,0,0,0,507,45210027,Xuhui District,Entire rental unit,6.2285110035911835,4,0.9162907318741551,1.3862943611198906,198025,10000,10000,NA,4
Entire rental unit,Pudong,100,100,21,2,1,1,12,5,9,1.19,1,302,1,1,1,1,1,1,1,1,0,1,1,0,1,383,45210063,Pudong,Entire rental unit,5.948034989180646,1,0,2.5649493574615367,91204,10000,10000,3.044522437723423,1
Entire rental unit,Changning District,92,96,230,2,1,2,0,NA,39,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,201,45210634,Changning District,Entire rental unit,5.303304908059076,4,0,0,NA,9216,8464,5.438079308923196,1
Entire rental unit,Changning District,92,96,230,2,1,1,0,NA,39,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,1,133,45210874,Changning District,Entire rental unit,4.890349128221754,1,0,0,NA,9216,8464,5.438079308923196,1
Entire rental unit,Changning District,92,96,230,2,1,1,1,1,39,0.07,1,449,0,1,1,1,1,1,1,1,0,0,1,0,1,131,45211003,Changning District,Entire rental unit,4.875197323201151,1,0,0.6931471805599453,201601,9216,8464,5.438079308923196,1
Entire rental unit,Pudong,100,96,213,4,2,2,33,4.88,13,2.06,1,479,1,1,1,1,1,1,1,1,0,1,1,0,1,568,45211105,Pudong,Entire rental unit,6.342121418721152,4,0,3.5263605246161616,229441,9216,10000,5.3612921657094255,4
Entire rental unit,Changning District,92,96,230,3,1,2,2,3,39,0.13,1,461,0,1,1,1,1,1,1,1,0,0,1,0,1,311,45211162,Changning District,Entire rental unit,5.739792912179234,4,0,1.0986122886681098,212521,9216,8464,5.438079308923196,1
Entire serviced apartment,Jing'an District,100,96,3,2,1,1,1,5,3,0.13,1,234,0,1,1,1,1,1,0,1,0,0,0,0,1,293,45212196,Jing'an District,Entire serviced apartment,5.680172609017068,1,0,0.6931471805599453,54756,9216,10000,1.0986122886681098,1
Entire rental unit,Minhang District,100,81,1,3,2,2,1,5,3,0.13,1,223,1,1,1,0,1,0,0,1,0,0,0,0,0,413,45214453,Minhang District,Entire rental unit,6.023447592961033,4,0,0.6931471805599453,49729,6561,10000,0,4
Entire rental unit,Yangpu District,100,100,0,4,2,3,11,4.8,3,0.7,1,468,0,1,1,1,1,1,1,1,0,1,1,0,1,310,45216846,Yangpu District,Entire rental unit,5.736572297479192,9,0,2.4849066497880004,219024,10000,10000,NA,4
Entire rental unit,Xuhui District,NA,0,0,4,2,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,888,45224365,Xuhui District,Entire rental unit,6.78897174299217,4,0,0,NA,0,NA,NA,4
Entire rental unit,Jiading District,100,100,32,2,1,2,7,5,32,0.54,1,391,1,1,1,1,1,0,0,1,0,0,1,0,0,443,45224677,Jiading District,Entire rental unit,6.093569770045136,4,0,2.0794415416798357,152881,10000,10000,3.4657359027997265,1
Entire rental unit,Pudong,100,100,8,2,1,1,4,4.5,8,0.25,1,476,0,1,1,1,1,1,0,1,0,0,0,1,1,485,45228232,Pudong,Entire rental unit,6.184148890937483,1,0,1.6094379124341003,226576,10000,10000,2.0794415416798357,1
Entire loft,Pudong,90,71,17,3,1,2,2,5,17,0.14,1,421,1,1,1,0,1,1,0,1,0,0,0,0,0,465,45235357,Pudong,Entire loft,6.142037405587356,4,0,1.0986122886681098,177241,5041,8100,2.833213344056216,1
Entire rental unit,Jing'an District,NA,NA,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,380,45242478,Jing'an District,Entire rental unit,5.940171252720432,1,0,0,NA,NA,NA,0,1
Entire rental unit,Pudong,NA,NA,0,3,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,268,45243274,Pudong,Entire rental unit,5.5909869805108565,4,0,0,NA,NA,NA,NA,1
Entire rental unit,Yangpu District,100,100,0,4,2,3,1,5,3,0.17,1,174,0,1,1,1,1,1,1,1,0,1,1,0,1,460,45243982,Yangpu District,Entire rental unit,6.131226489483141,9,0,0.6931471805599453,30276,10000,10000,NA,4
Entire rental unit,Jing'an District,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,380,45243987,Jing'an District,Entire rental unit,5.940171252720432,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Yangpu District,100,100,0,4,2,3,2,5,3,0.24,1,244,0,1,1,1,1,1,1,1,0,1,1,0,1,418,45244190,Yangpu District,Entire rental unit,6.035481432524756,9,0,1.0986122886681098,59536,10000,10000,NA,4
Entire rental unit,Hongkou District,0,NA,0,2,2,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,500,45244732,Hongkou District,Entire rental unit,6.214608098422191,4,0,0,NA,NA,0,NA,4
Entire rental unit,Huangpu District,100,100,12,4,1,2,2,5,10,0.15,1,387,0,1,1,1,1,1,0,1,0,0,0,0,0,359,45245870,Huangpu District,Entire rental unit,5.883322388488279,4,0,1.0986122886681098,149769,10000,10000,2.4849066497880004,1
Entire rental unit,Huangpu District,100,100,12,4,2,2,12,4.08,10,0.87,1,412,0,1,1,1,1,1,0,1,0,0,0,0,0,609,45247192,Huangpu District,Entire rental unit,6.411818267709897,4,0,2.5649493574615367,169744,10000,10000,2.4849066497880004,4
Entire rental unit,Huangpu District,100,100,12,4,2,2,1,5,10,0.07,1,457,0,1,1,1,1,1,0,1,0,0,0,0,0,424,45247299,Huangpu District,Entire rental unit,6.049733455231958,4,0,0.6931471805599453,208849,10000,10000,2.4849066497880004,4
Entire rental unit,Huangpu District,100,100,12,4,2,2,4,5,10,0.31,1,387,0,1,1,1,1,1,0,1,0,0,0,0,0,518,45247400,Huangpu District,Entire rental unit,6.249975242259483,4,0,1.6094379124341003,149769,10000,10000,2.4849066497880004,4
Entire serviced apartment,Jing'an District,100,100,2,2,1,1,4,5,2,0.59,1,203,1,1,1,0,1,1,1,1,0,1,1,0,1,628,45248075,Jing'an District,Entire serviced apartment,6.4425401664681985,1,0,1.6094379124341003,41209,10000,10000,0.6931471805599453,1
Entire serviced apartment,Huangpu District,100,99,8,4,1,2,3,4.33,8,0.19,1,466,0,1,1,1,1,1,0,1,0,0,0,0,0,276,45256572,Huangpu District,Entire serviced apartment,5.62040086571715,4,0,1.3862943611198906,217156,9801,10000,2.0794415416798357,1
Entire rental unit,Jing'an District,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,380,45276551,Jing'an District,Entire rental unit,5.940171252720432,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Xuhui District,100,100,0,2,1,1,12,5,1,0.79,1,457,1,1,1,1,1,1,1,1,0,1,1,0,1,492,45278084,Xuhui District,Entire rental unit,6.198478716492308,1,0,2.5649493574615367,208849,10000,10000,NA,1
Entire rental unit,Xuhui District,NA,NA,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,1,1,0,1,0,0,1,255,45280793,Xuhui District,Entire rental unit,5.541263545158426,1,0,0,NA,NA,NA,0,1
Entire serviced apartment,Pudong,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,119,45281558,Pudong,Entire serviced apartment,4.77912349311153,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Pudong,100,100,3,4,2,2,1,5,5,0.36,2,83,0,1,1,1,1,1,0,1,0,0,0,1,0,818,45289775,Pudong,Entire rental unit,6.706862336602747,4,0.6931471805599453,0.6931471805599453,6889,10000,10000,1.0986122886681098,4
Entire rental unit,Pudong,NA,0,0,2,1,1,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,500,45290515,Pudong,Entire rental unit,6.214608098422191,1,0,0,NA,0,NA,NA,1
Entire serviced apartment,Xuhui District,NA,NA,1,2,1,1,0,NA,4,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,500,45291280,Xuhui District,Entire serviced apartment,6.214608098422191,1,0,0,NA,NA,NA,0,1
Entire rental unit,Xuhui District,90,100,1,2,NA,1,10,4.9,4,0.72,1,413,1,1,1,1,1,1,0,1,0,0,0,0,0,355,45292009,Xuhui District,Entire rental unit,5.872117789475416,1,0,2.3978952727983707,170569,10000,8100,0,NA
Entire rental unit,Huangpu District,94,93,974,6,3,3,0,NA,57,NA,1,NA,0,1,1,1,1,0,0,0,0,0,0,0,0,851,45292923,Huangpu District,Entire rental unit,6.7464121285733745,9,0,0,NA,8649,8836,6.881411303642535,9
Entire rental unit,Jing'an District,100,97,2,2,1,1,0,NA,4,NA,1.5,NA,1,1,1,0,1,1,0,1,0,0,0,0,0,302,45297163,Jing'an District,Entire rental unit,5.71042701737487,1,0.4054651081081644,0,NA,9409,10000,0.6931471805599453,1
Entire serviced apartment,Xuhui District,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,1,1,0,0,1,0,0,0,0,0,600,45305312,Xuhui District,Entire serviced apartment,6.396929655216146,1,0,0,NA,NA,NA,NA,1
Entire loft,Qingpu District,100,100,1,2,1,1,1,5,2,0.16,1,189,0,1,1,1,1,1,1,1,0,0,0,0,0,312,45306635,Qingpu District,Entire loft,5.7430031878094825,1,0,0.6931471805599453,35721,10000,10000,0,1
Entire rental unit,Huangpu District,100,100,5,2,1,1,54,4.85,10,3.44,1.5,470,1,1,1,1,1,0,1,1,0,0,0,0,1,765,45310309,Huangpu District,Entire rental unit,6.639875833826536,1,0.4054651081081644,4.007333185232471,220900,10000,10000,1.6094379124341003,1
Entire rental unit,Xuhui District,100,99,21,4,1,2,0,NA,23,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,319,45316863,Xuhui District,Entire rental unit,5.765191102784844,4,0,0,NA,9801,10000,3.044522437723423,1
Entire rental unit,Jing'an District,100,100,17,2,1,1,12,4.75,11,0.81,1,446,0,1,1,1,1,1,1,1,0,1,1,0,1,333,45318096,Jing'an District,Entire rental unit,5.808142489980444,1,0,2.5649493574615367,198916,10000,10000,2.833213344056216,1
Entire serviced apartment,Jiading District,100,100,15,2,1,1,8,5,19,0.58,1,411,1,1,1,1,1,0,1,1,0,0,1,0,0,372,45318121,Jiading District,Entire serviced apartment,5.918893854273146,1,0,2.1972245773362196,168921,10000,10000,2.70805020110221,1
Entire loft,Qingpu District,100,100,1,2,1,1,2,4,2,0.15,1,397,0,1,1,1,1,1,1,1,0,0,0,0,0,339,45318513,Qingpu District,Entire loft,5.82600010738045,1,0,1.0986122886681098,157609,10000,10000,0,1
Entire rental unit,Jing'an District,98,100,18,6,2,3,1,5,18,0.08,2,353,0,1,1,1,1,1,1,1,0,0,1,0,1,771,45320465,Jing'an District,Entire rental unit,6.647688373563329,9,0.6931471805599453,0.6931471805599453,124609,10000,9604,2.8903717578961645,4
Entire loft,Jing'an District,100,96,3,2,1,1,1,2,3,0.29,1,102,0,1,1,1,1,1,1,1,0,0,0,0,1,238,45321209,Jing'an District,Entire loft,5.472270673671475,1,0,0.6931471805599453,10404,9216,10000,1.0986122886681098,1
Entire rental unit,Jing'an District,98,100,18,4,1,2,8,5,18,0.66,1,364,0,1,1,1,1,0,1,1,0,0,1,0,1,340,45322232,Jing'an District,Entire rental unit,5.8289456176102075,4,0,2.1972245773362196,132496,10000,9604,2.8903717578961645,1
Entire rental unit,Minhang District,100,100,39,3,1,1,5,5,32,0.39,1,383,0,1,1,1,1,1,0,1,0,0,0,0,0,321,45323062,Minhang District,Entire rental unit,5.771441123130016,1,0,1.791759469228055,146689,10000,10000,3.6635616461296463,1
Entire rental unit,Pudong,100,100,7,2,1,1,25,4.92,11,1.59,1,470,1,1,1,1,1,0,1,1,0,0,1,0,0,324,45334165,Pudong,Entire rental unit,5.780743515792329,1,0,3.258096538021482,220900,10000,10000,1.9459101490553132,1
Entire rental unit,Pudong,100,100,0,4,2,2,1,5,9,0.37,1,80,0,1,1,1,1,1,0,1,0,0,0,0,0,540,45335047,Pudong,Entire rental unit,6.29156913955832,4,0,0.6931471805599453,6400,10000,10000,NA,4
Entire loft,Pudong,100,94,1,4,1,2,2,5,3,0.13,1.5,447,0,1,1,1,1,1,0,1,0,0,0,1,0,298,45335611,Pudong,Entire loft,5.697093486505405,4,0.4054651081081644,1.0986122886681098,199809,8836,10000,0,1
Entire rental unit,Pudong,100,100,31,4,2,2,9,5,31,0.75,1,357,1,1,1,1,1,1,0,1,0,0,0,0,0,173,45336448,Pudong,Entire rental unit,5.153291594497779,4,0,2.302585092994046,127449,10000,10000,3.4339872044851463,4
Entire rental unit,Yangpu District,100,100,31,4,2,2,5,4.4,31,0.78,1,192,1,1,1,1,1,1,0,1,0,0,0,0,0,163,45337086,Yangpu District,Entire rental unit,5.093750200806762,4,0,1.791759469228055,36864,10000,10000,3.4339872044851463,4
Entire rental unit,Yangpu District,100,100,31,4,2,2,6,5,31,0.47,1,381,1,1,1,1,1,1,0,1,0,0,0,0,0,151,45337317,Yangpu District,Entire rental unit,5.017279836814924,4,0,1.9459101490553132,145161,10000,10000,3.4339872044851463,4
Entire rental unit,Pudong,100,100,11,4,2,2,4,5,10,0.26,1,464,1,1,1,1,1,0,0,1,0,0,1,0,0,514,45338041,Pudong,Entire rental unit,6.2422232654551655,4,0,1.6094379124341003,215296,10000,10000,2.3978952727983707,4
Entire rental unit,Xuhui District,100,100,0,4,2,2,26,5,2,1.83,1,425,1,1,1,0,1,0,1,1,0,1,1,0,1,1207,45338725,Xuhui District,Entire rental unit,7.095893221097532,4,0,3.295836866004329,180625,10000,10000,NA,4
Entire rental unit,Qingpu District,100,100,39,2,1,1,12,5,32,0.8,1,449,0,1,1,1,1,1,0,1,0,0,1,0,0,217,45339966,Qingpu District,Entire rental unit,5.37989735354046,1,0,2.5649493574615367,201601,10000,10000,3.6635616461296463,1
Entire serviced apartment,Jing'an District,100,93,8,2,1,1,5,4.8,14,0.33,1,455,0,1,1,0,1,1,0,1,0,0,0,0,1,495,45351617,Jing'an District,Entire serviced apartment,6.20455776256869,1,0,1.791759469228055,207025,8649,10000,2.0794415416798357,1
Entire rental unit,Huangpu District,100,100,26,2,NA,1,0,NA,25,NA,1,NA,0,1,1,1,1,0,0,1,0,0,0,0,0,364,45351639,Huangpu District,Entire rental unit,5.8971538676367405,1,0,0,NA,10000,10000,3.258096538021482,NA
Entire serviced apartment,Jing'an District,100,93,8,2,1,1,3,4.67,14,0.21,1,426,0,1,1,0,1,1,0,1,0,0,0,0,1,495,45351970,Jing'an District,Entire serviced apartment,6.20455776256869,1,0,1.3862943611198906,181476,8649,10000,2.0794415416798357,1
Entire loft,Pudong,100,99,10,6,2,3,10,5,10,0.67,1,447,1,1,1,1,1,1,0,1,0,0,0,1,0,714,45353305,Pudong,Entire loft,6.570882962339584,9,0,2.3978952727983707,199809,9801,10000,2.302585092994046,4
Entire serviced apartment,Baoshan District,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,69,45353887,Baoshan District,Entire serviced apartment,4.23410650459726,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Xuhui District,100,99,21,6,2,3,1,2,22,0.07,2,447,0,1,1,1,1,1,1,1,0,0,1,0,0,570,45354503,Xuhui District,Entire rental unit,6.345636360828596,9,0.6931471805599453,0.6931471805599453,199809,9801,10000,3.044522437723423,4
Entire rental unit,Yangpu District,100,100,31,2,1,1,5,4.6,31,0.57,1,262,1,1,1,1,1,1,0,1,0,0,0,0,0,128,45354652,Yangpu District,Entire rental unit,4.852030263919617,1,0,1.791759469228055,68644,10000,10000,3.4339872044851463,1
Entire rental unit,Yangpu District,100,100,31,2,1,1,4,4.25,31,0.38,1,311,1,1,1,1,1,1,0,1,0,0,0,0,0,131,45354961,Yangpu District,Entire rental unit,4.875197323201151,1,0,1.6094379124341003,96721,10000,10000,3.4339872044851463,1
Entire rental unit,Chongming District,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,1,1,0,0,1,1,0,488,45358407,Chongming District,Entire rental unit,6.1903154058531475,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Xuhui District,90,100,1,2,1,1,2,5,4,0.25,1.5,235,1,1,1,1,1,0,0,1,0,0,0,0,0,335,45358973,Xuhui District,Entire rental unit,5.814130531825066,1,0.4054651081081644,1.0986122886681098,55225,10000,8100,0,1
Entire serviced apartment,Jing'an District,100,100,31,2,1,1,3,5,39,0.24,1,371,1,1,1,1,1,1,1,1,0,0,1,0,1,217,45361826,Jing'an District,Entire serviced apartment,5.37989735354046,1,0,1.3862943611198906,137641,10000,10000,3.4339872044851463,1
Entire loft,Jiading District,100,100,6,4,2,2,5,4.8,9,0.34,2.5,441,0,1,1,1,1,1,0,1,0,0,0,0,0,324,45368231,Jiading District,Entire loft,5.780743515792329,4,0.9162907318741551,1.791759469228055,194481,10000,10000,1.791759469228055,4
Entire rental unit,Xuhui District,NA,NA,1,2,2,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,534,45369437,Xuhui District,Entire rental unit,6.280395838960195,4,0,0,NA,NA,NA,0,4
Entire rental unit,Minhang District,NA,NA,0,3,1,3,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,108,45371420,Minhang District,Entire rental unit,4.68213122712422,9,0,0,NA,NA,NA,NA,1
Entire rental unit,Yangpu District,100,92,8,6,2,3,2,4,8,0.17,1,349,0,1,1,0,1,1,0,1,0,0,0,0,0,258,45372214,Yangpu District,Entire rental unit,5.552959584921617,9,0,1.0986122886681098,121801,8464,10000,2.0794415416798357,4
Entire rental unit,Yangpu District,100,100,31,2,1,1,4,5,31,0.27,1,440,1,1,1,1,1,1,0,1,0,0,0,0,0,214,45372285,Yangpu District,Entire rental unit,5.365976015021851,1,0,1.6094379124341003,193600,10000,10000,3.4339872044851463,1
Entire rental unit,Jing'an District,NA,NA,1,4,2,2,0,NA,1,NA,1,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,275,45373272,Jing'an District,Entire rental unit,5.616771097666572,4,0,0,NA,NA,NA,0,4
Entire rental unit,Yangpu District,97,100,32,2,1,2,9,4.89,44,0.6,1,446,1,1,1,1,1,1,0,1,0,0,0,0,0,171,45374420,Yangpu District,Entire rental unit,5.14166355650266,4,0,2.302585092994046,198916,10000,9409,3.4657359027997265,1
Entire rental unit,Huangpu District,100,100,17,4,2,2,5,4.8,18,0.34,1.5,444,1,1,1,1,1,1,1,1,0,0,0,0,1,886,45375678,Huangpu District,Entire rental unit,6.786716950605081,4,0.4054651081081644,1.791759469228055,197136,10000,10000,2.833213344056216,4
Entire rental unit,Huangpu District,100,100,17,4,2,2,0,NA,18,NA,1.5,NA,1,1,1,1,1,1,1,1,0,1,0,0,1,683,45376532,Huangpu District,Entire rental unit,6.52649485957079,4,0.4054651081081644,0,NA,10000,10000,2.833213344056216,4
Entire rental unit,Huangpu District,100,100,17,4,2,2,2,5,18,0.13,1.5,448,1,1,1,1,1,1,0,1,0,0,0,0,0,640,45376772,Huangpu District,Entire rental unit,6.461468176353717,4,0.4054651081081644,1.0986122886681098,200704,10000,10000,2.833213344056216,4
Entire rental unit,Huangpu District,100,100,17,2,1,2,0,NA,18,NA,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,517,45377000,Huangpu District,Entire rental unit,6.248042874508429,4,0,0,NA,10000,10000,2.833213344056216,1
Entire serviced apartment,Hongkou District,100,98,12,2,1,2,0,NA,11,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,367,45378205,Hongkou District,Entire serviced apartment,5.905361848054571,4,0,0,NA,9604,10000,2.4849066497880004,1
Entire serviced apartment,Hongkou District,100,98,12,2,1,2,4,5,11,0.27,1,447,0,1,1,0,1,1,1,1,0,1,1,0,1,414,45378339,Hongkou District,Entire serviced apartment,6.025865973825314,4,0,1.6094379124341003,199809,9604,10000,2.4849066497880004,1
Entire serviced apartment,Hongkou District,100,98,12,4,1,2,0,NA,11,NA,1,NA,0,1,1,0,1,0,1,1,0,0,1,0,1,421,45378517,Hongkou District,Entire serviced apartment,6.042632833682381,4,0,0,NA,9604,10000,2.4849066497880004,1
Entire serviced apartment,Hongkou District,100,98,12,4,1,2,2,5,11,0.14,1,428,0,1,1,0,1,0,1,1,0,1,1,0,1,421,45378644,Hongkou District,Entire serviced apartment,6.042632833682381,4,0,1.0986122886681098,183184,9604,10000,2.4849066497880004,1
Entire rental unit,Yangpu District,NA,50,1,6,2,3,1,0,2,0.18,1,162,0,1,1,0,1,1,0,1,0,0,0,0,0,668,45385515,Yangpu District,Entire rental unit,6.504288173536645,9,0,0.6931471805599453,26244,2500,NA,0,4
Entire rental unit,Huangpu District,99,100,69,2,1,1,8,4.88,43,0.52,1,459,0,1,1,1,1,0,1,1,0,0,1,0,1,298,45386669,Huangpu District,Entire rental unit,5.697093486505405,1,0,2.1972245773362196,210681,10000,9801,4.23410650459726,1
Entire rental unit,Yangpu District,97,100,32,2,1,2,10,4.9,44,0.76,1,393,1,1,1,1,1,1,0,1,0,0,0,0,0,171,45388223,Yangpu District,Entire rental unit,5.14166355650266,4,0,2.3978952727983707,154449,10000,9409,3.4657359027997265,1
Entire serviced apartment,Hongkou District,100,100,0,2,1,2,4,4.33,4,0.26,1.5,458,0,1,1,1,1,1,0,1,0,0,0,0,0,329,45390348,Hongkou District,Entire serviced apartment,5.796057750765372,4,0.4054651081081644,1.6094379124341003,209764,10000,10000,NA,1
Entire rental unit,Huangpu District,100,100,2,4,1,2,26,4.77,1,1.73,1,449,1,1,1,1,1,1,1,1,0,0,0,0,0,457,45390719,Huangpu District,Entire rental unit,6.124683390894205,4,0,3.295836866004329,201601,10000,10000,0.6931471805599453,1
Entire serviced apartment,Jing'an District,NA,93,0,2,1,1,4,4.75,1,0.39,0.5,307,0,1,1,0,0,1,0,0,0,0,0,0,1,509,45403239,Jing'an District,Entire serviced apartment,6.2324480165505225,1,-0.6931471805599453,1.6094379124341003,94249,8649,NA,NA,1
Entire serviced apartment,Huangpu District,NA,NA,2,4,NA,2,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,1000,45403488,Huangpu District,Entire serviced apartment,6.907755278982137,4,0,0,NA,NA,NA,0.6931471805599453,NA
Entire rental unit,Huangpu District,0,0,7,4,2,2,1,5,8,0.07,1.5,444,0,1,1,0,1,1,0,1,0,0,0,0,1,525,45403699,Huangpu District,Entire rental unit,6.263398262591624,4,0.4054651081081644,0.6931471805599453,197136,0,0,1.9459101490553132,4
Entire serviced apartment,Xuhui District,100,100,2,2,1,1,4,4.75,2,0.27,1,447,1,1,1,1,1,1,1,1,0,1,1,0,1,624,45403984,Xuhui District,Entire serviced apartment,6.436150368369428,1,0,1.6094379124341003,199809,10000,10000,0.6931471805599453,1
Entire rental unit,Xuhui District,90,100,1,2,1,1,3,5,4,0.27,1.5,338,1,1,1,1,1,0,0,1,0,0,0,0,0,302,45404602,Xuhui District,Entire rental unit,5.71042701737487,1,0.4054651081081644,1.3862943611198906,114244,10000,8100,0,1
Entire rental unit,Changning District,100,87,10,4,2,2,0,NA,4,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,788,45405113,Changning District,Entire rental unit,6.669498089857879,4,0,0,NA,7569,10000,2.302585092994046,4
Entire rental unit,Xuhui District,NA,NA,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,200,45407217,Xuhui District,Entire rental unit,5.298317366548036,1,0,0,NA,NA,NA,NA,1
Entire rental unit,Xuhui District,98,100,10,2,1,1,83,4.96,10,5.35,1,464,1,1,1,1,1,1,0,1,0,0,0,0,0,284,45407966,Xuhui District,Entire rental unit,5.648974238161206,1,0,4.430816798843313,215296,10000,9604,2.302585092994046,1
Entire rental unit,Huangpu District,90,97,12,4,2,2,3,4.33,8,0.2,1,444,1,1,1,1,1,1,0,1,0,0,0,0,0,635,45408251,Huangpu District,Entire rental unit,6.453624998892692,4,0,1.3862943611198906,197136,9409,8100,2.4849066497880004,4
Entire rental unit,Hongkou District,100,99,40,3,1,1,0,NA,35,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,1,333,45412284,Hongkou District,Entire rental unit,5.808142489980444,1,0,0,NA,9801,10000,3.6888794541139363,1
Entire loft,Hongkou District,100,99,40,4,1,2,0,NA,35,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,494,45412302,Hongkou District,Entire loft,6.202535517187923,4,0,0,NA,9801,10000,3.6888794541139363,1
