f_property_type,f_neighbourhood,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,n_days_since_rv,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_baby,d_stove,d_microwave,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type
Entire rental unit,Yangpu District,80,99,10,2,1,2,1,0,11,0.34,1,86,0,1,1,0,1,0,0,1,0,0,0,0,0,658,50607641,Yangpu District,Entire rental unit
Entire rental unit,Baoshan District,100,91,3,2,1,1,0,NA,5,NA,1,NA,1,1,1,0,1,1,0,1,0,0,0,0,0,242,50613180,Baoshan District,Entire rental unit
Entire rental unit,Baoshan District,100,91,3,2,1,1,1,5,5,0.44,1,67,1,1,1,0,1,1,0,1,0,0,0,0,0,225,50614099,Baoshan District,Entire rental unit
Entire rental unit,Baoshan District,100,91,3,2,1,1,1,5,5,0.21,1,140,1,1,1,0,1,1,0,1,0,0,0,0,0,225,50614365,Baoshan District,Entire rental unit
Entire serviced apartment,Jiading District,NA,NA,0,2,1,1,0,NA,3,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,300,50623313,Jiading District,Entire serviced apartment
Entire rental unit,Jiading District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,93,50623678,Jiading District,Entire rental unit
Entire rental unit,Jiading District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,163,50623686,Jiading District,Entire rental unit
Entire rental unit,Jiading District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,145,50623712,Jiading District,Entire rental unit
Entire rental unit,Jiading District,NA,100,16,3,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,145,50623716,Jiading District,Entire rental unit
Entire rental unit,Jiading District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,145,50623737,Jiading District,Entire rental unit
Entire serviced apartment,Jiading District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,158,50623739,Jiading District,Entire serviced apartment
Entire rental unit,Jiading District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,160,50623867,Jiading District,Entire rental unit
Entire rental unit,Pudong,100,86,15,4,2,2,0,NA,27,NA,1,NA,0,1,1,0,1,1,1,1,0,0,1,0,0,514,50624443,Pudong,Entire rental unit
Entire rental unit,Pudong,100,86,15,3,1,2,0,NA,27,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,364,50624751,Pudong,Entire rental unit
Entire rental unit,Huangpu District,0,76,10,2,1,1,1,1,9,0.17,1,173,0,1,1,0,1,0,0,1,0,0,0,0,0,434,50625088,Huangpu District,Entire rental unit
Entire rental unit,Pudong,NA,100,0,3,1,2,0,NA,1,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,350,50629523,Pudong,Entire rental unit
Entire loft,Jiading District,100,100,29,4,2,2,1,5,33,0.31,1,97,1,1,1,1,1,1,1,1,0,1,1,1,0,419,50635679,Jiading District,Entire loft
Entire serviced apartment,Pudong,0,76,10,2,1,2,0,NA,9,NA,1.5,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,360,50654725,Pudong,Entire serviced apartment
Entire rental unit,Hongkou District,100,100,32,2,1,1,4,4,31,0.79,1,150,0,1,1,1,1,0,0,1,0,0,0,0,0,330,50655984,Hongkou District,Entire rental unit
Entire rental unit,Huangpu District,100,100,23,2,1,1,3,5,14,1.03,1,86,0,1,1,1,1,0,1,1,0,0,0,0,1,438,50656078,Huangpu District,Entire rental unit
Entire loft,Qingpu District,100,92,5,4,2,2,1,5,6,0.53,1,56,0,1,1,0,1,1,0,1,0,0,0,0,0,400,50661971,Qingpu District,Entire loft
Entire loft,Jiading District,100,100,4,4,2,2,0,NA,4,NA,1,NA,0,1,1,1,1,1,1,1,0,0,0,0,1,267,50663254,Jiading District,Entire loft
Entire rental unit,Putuo District,NA,100,1,2,NA,1,1,5,1,0.19,1,158,1,1,1,1,1,1,0,1,0,0,0,0,0,343,50663468,Putuo District,Entire rental unit
Entire rental unit,Pudong,NA,NA,0,2,NA,1,0,NA,1,NA,1,NA,0,1,1,1,1,0,0,1,0,0,0,0,0,575,50666201,Pudong,Entire rental unit
Entire rental unit,Jing'an District,100,100,28,6,3,4,5,4.6,26,0.94,2,158,0,1,1,1,1,1,1,1,0,1,1,0,1,1764,50667344,Jing'an District,Entire rental unit
Entire rental unit,Xuhui District,100,100,1,2,1,1,11,5,2,1.89,1,174,1,1,1,1,1,1,1,1,0,1,1,0,0,416,50668068,Xuhui District,Entire rental unit
Entire rental unit,Huangpu District,100,100,17,5,2,3,0,NA,18,NA,1,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,621,50684505,Huangpu District,Entire rental unit
Entire serviced apartment,Xuhui District,NA,0,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,225,50686048,Xuhui District,Entire serviced apartment
Entire rental unit,Jing'an District,100,100,2,2,NA,1,0,NA,4,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,150,50687941,Jing'an District,Entire rental unit
Entire rental unit,Pudong,100,100,26,6,3,3,3,4,24,0.54,2,167,1,1,1,1,1,1,0,1,0,0,0,0,0,1260,50690675,Pudong,Entire rental unit
Entire serviced apartment,Minhang District,NA,100,1,2,NA,1,1,0,1,0.17,1,175,0,1,1,0,1,0,0,1,0,0,0,0,0,65,50691339,Minhang District,Entire serviced apartment
Entire rental unit,Pudong,100,99,33,2,1,1,4,4.5,34,0.82,1,145,1,1,1,1,1,0,0,1,0,0,0,0,0,341,50692348,Pudong,Entire rental unit
Entire rental unit,Pudong,100,99,33,2,1,1,1,4,34,0.18,1,169,1,1,1,1,1,1,0,1,0,0,0,1,0,252,50692951,Pudong,Entire rental unit
Entire rental unit,Huangpu District,100,100,5,2,1,1,16,4.81,5,2.96,1.5,161,0,1,1,1,1,1,1,1,0,0,0,0,0,471,50693710,Huangpu District,Entire rental unit
Entire rental unit,Huangpu District,100,100,0,4,1,2,0,NA,4,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,293,50706791,Huangpu District,Entire rental unit
Entire rental unit,Hongkou District,100,100,7,6,3,3,10,5,1,1.79,1,167,1,1,1,1,1,1,1,1,0,1,1,0,1,974,50710650,Hongkou District,Entire rental unit
Entire rental unit,Huangpu District,100,100,41,2,NA,1,4,5,14,0.98,1,121,0,1,1,1,1,0,1,1,0,0,0,0,0,534,50710764,Huangpu District,Entire rental unit
Entire rental unit,Huangpu District,100,100,41,2,1,1,1,5,14,0.25,1,121,0,1,1,1,1,0,1,1,0,0,0,0,0,434,50713611,Huangpu District,Entire rental unit
Entire rental unit,Xuhui District,NA,NA,22,2,1,1,22,5,2,3.86,1,170,0,1,1,1,1,1,1,1,0,1,1,0,1,472,50714424,Xuhui District,Entire rental unit
Entire rental unit,Qingpu District,100,100,0,3,1,2,1,4,3,0.61,1,48,0,1,1,1,0,1,1,1,0,0,0,1,0,288,50714429,Qingpu District,Entire rental unit
Entire loft,Pudong,100,100,0,4,2,2,5,5,1,0.85,1.5,175,0,1,1,1,1,0,1,1,0,1,0,0,1,527,50718151,Pudong,Entire loft
Entire serviced apartment,Pudong,0,76,10,2,1,1,0,NA,9,NA,1.5,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,350,50721089,Pudong,Entire serviced apartment
Entire serviced apartment,Songjiang District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,130,50723424,Songjiang District,Entire serviced apartment
Entire rental unit,Huangpu District,100,100,12,2,1,1,1,4,12,0.23,1,129,0,1,1,1,1,0,0,1,0,0,0,0,0,568,50735856,Huangpu District,Entire rental unit
Entire serviced apartment,Qingpu District,100,100,3,2,1,1,3,5,4,0.57,1,156,1,1,1,1,0,1,1,1,0,0,0,1,0,238,50739465,Qingpu District,Entire serviced apartment
Entire rental unit,Huangpu District,99,100,16,4,2,2,2,5,17,0.37,1,161,1,1,1,1,1,1,0,1,0,0,0,0,0,892,50740483,Huangpu District,Entire rental unit
Entire rental unit,Yangpu District,75,33,1,3,NA,2,3,5,1,0.56,1,160,0,1,1,0,1,0,1,1,0,0,1,0,1,328,50740550,Yangpu District,Entire rental unit
Entire serviced apartment,Huangpu District,100,100,2,6,NA,2,0,NA,2,NA,2,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,1377,50750823,Huangpu District,Entire serviced apartment
Entire loft,Xuhui District,100,99,17,2,NA,1,10,4.8,18,1.7,1,175,0,1,1,1,1,1,0,1,0,0,0,0,0,309,50755654,Xuhui District,Entire loft
Entire loft,Jiading District,50,96,0,5,2,2,1,5,9,0.43,2,68,0,1,1,0,0,1,0,1,0,0,0,0,0,348,50757298,Jiading District,Entire loft
Entire loft,Jiading District,50,96,0,5,2,2,2,0,9,0.34,2,177,0,1,1,0,0,1,0,1,0,0,0,0,0,348,50757358,Jiading District,Entire loft
Entire rental unit,Changning District,NA,100,0,2,NA,1,0,NA,1,NA,1,NA,0,1,1,1,1,0,1,1,0,0,0,0,0,490,50758374,Changning District,Entire rental unit
Entire rental unit,Huangpu District,100,100,2,4,2,2,1,0,2,0.17,1,171,0,1,1,0,1,1,1,1,0,1,1,0,1,569,50759614,Huangpu District,Entire rental unit
Entire serviced apartment,Pudong,NA,NA,0,2,1,2,0,NA,2,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,417,50759887,Pudong,Entire serviced apartment
Entire serviced apartment,Pudong,NA,NA,0,2,1,2,0,NA,2,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,480,50760088,Pudong,Entire serviced apartment
Entire rental unit,Huangpu District,99,100,16,2,1,1,9,5,17,1.53,1,175,1,1,1,1,1,1,1,1,0,0,0,0,0,414,50765322,Huangpu District,Entire rental unit
Entire rental unit,Huangpu District,100,100,23,4,1,2,3,5,14,0.91,1,98,0,1,1,1,1,0,1,1,0,0,0,0,1,578,50780037,Huangpu District,Entire rental unit
Entire rental unit,Qingpu District,94,93,974,2,1,1,0,NA,57,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,320,50780672,Qingpu District,Entire rental unit
Entire rental unit,Qingpu District,94,93,974,2,1,1,0,NA,57,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,320,50780723,Qingpu District,Entire rental unit
Entire rental unit,Qingpu District,94,93,974,2,1,1,0,NA,57,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,353,50780836,Qingpu District,Entire rental unit
Entire rental unit,Qingpu District,94,93,974,2,1,1,0,NA,57,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,320,50781159,Qingpu District,Entire rental unit
Entire rental unit,Huangpu District,0,76,10,2,1,1,0,NA,9,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,486,50782092,Huangpu District,Entire rental unit
Entire rental unit,Jiading District,96,99,19,2,NA,1,2,5,18,0.34,1,174,1,1,1,1,1,1,1,1,0,0,1,0,0,309,50782100,Jiading District,Entire rental unit
Entire rental unit,Huangpu District,99,100,14,4,2,2,10,4.9,28,1.79,1,167,1,1,1,1,1,1,0,1,0,0,1,0,0,1534,50782114,Huangpu District,Entire rental unit
Entire rental unit,Changning District,100,87,10,6,2,3,0,NA,4,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,605,50782386,Changning District,Entire rental unit
Entire rental unit,Huangpu District,100,100,8,4,1,3,2,4.5,8,0.67,1.5,88,1,1,1,0,1,0,1,1,0,0,0,0,0,472,50782854,Huangpu District,Entire rental unit
Entire rental unit,Xuhui District,100,87,10,6,3,3,0,NA,4,NA,1.5,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,914,50783804,Xuhui District,Entire rental unit
Entire serviced apartment,Pudong,100,98,0,4,2,2,1,5,6,0.42,1,70,1,1,1,1,1,1,1,1,0,0,1,0,1,1282,50783821,Pudong,Entire serviced apartment
Entire loft,Jing'an District,100,100,31,2,1,1,0,NA,39,NA,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,187,50788477,Jing'an District,Entire loft
Entire rental unit,Qingpu District,100,100,4,2,1,1,4,4.5,12,0.75,1,160,0,1,1,1,1,1,1,1,0,0,1,1,0,434,50790355,Qingpu District,Entire rental unit
Entire rental unit,Huangpu District,99,100,16,2,1,1,2,5,17,0.35,1,171,1,1,1,1,1,0,1,1,0,1,1,0,1,534,50790392,Huangpu District,Entire rental unit
Entire rental unit,Hongkou District,98,99,28,2,1,1,3,5,25,0.55,1,163,0,1,1,1,1,1,0,1,0,0,0,0,0,259,50791031,Hongkou District,Entire rental unit
Entire rental unit,Jing'an District,99,100,19,2,1,1,5,4.4,19,1.33,1,112,0,1,1,1,1,1,0,1,0,0,0,0,0,357,50797426,Jing'an District,Entire rental unit
Entire rental unit,Xuhui District,NA,NA,6,2,1,1,0,NA,1,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,888,50798024,Xuhui District,Entire rental unit
Entire rental unit,Huangpu District,92,100,23,2,1,1,0,NA,19,NA,1,NA,0,1,1,1,1,0,0,1,0,0,0,0,0,275,50800078,Huangpu District,Entire rental unit
Entire serviced apartment,Pudong,100,100,3,2,1,1,0,NA,3,NA,0.5,NA,0,1,1,1,1,0,0,1,0,0,0,1,0,142,50800251,Pudong,Entire serviced apartment
Entire rental unit,Pudong,80,98,0,2,1,1,3,4.33,4,0.62,1.5,145,0,1,1,1,1,1,0,1,0,0,0,0,0,287,50801034,Pudong,Entire rental unit
Entire rental unit,Huangpu District,100,99,0,4,2,2,3,4,7,0.52,1,171,1,1,1,1,1,1,1,1,0,0,0,0,1,702,50801721,Huangpu District,Entire rental unit
Entire loft,Huangpu District,100,100,9,2,1,1,1,5,11,0.19,1,156,0,1,1,1,1,1,0,1,0,0,0,0,0,521,50802320,Huangpu District,Entire loft
Entire rental unit,Pudong,80,98,0,2,1,2,0,NA,4,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,248,50802374,Pudong,Entire rental unit
Entire loft,Pudong,100,67,0,4,2,2,0,NA,1,NA,1,NA,0,1,1,1,1,1,0,1,0,1,0,0,0,831,50803057,Pudong,Entire loft
Entire loft,Jing'an District,100,100,31,2,1,1,0,NA,39,NA,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,204,50803380,Jing'an District,Entire loft
Entire loft,Hongkou District,100,100,7,4,1,1,36,4.94,6,6.32,1,170,1,1,1,1,1,1,1,1,0,1,1,0,1,603,50804128,Hongkou District,Entire loft
Entire rental unit,Pudong,80,98,0,2,1,1,2,4,4,0.37,1,160,0,1,1,1,1,1,0,1,0,0,0,0,0,253,50804324,Pudong,Entire rental unit
Entire rental unit,Yangpu District,100,100,0,2,1,1,6,4.83,5,1.1,1,163,0,1,1,1,1,0,1,1,0,1,1,0,1,506,50815165,Yangpu District,Entire rental unit
Entire rental unit,Minhang District,100,100,1,4,1,1,0,NA,8,NA,1.5,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,628,50816649,Minhang District,Entire rental unit
Entire loft,Jiading District,50,96,0,3,1,1,1,3,9,0.19,2,161,0,1,1,0,0,1,0,1,0,0,0,0,0,318,50818126,Jiading District,Entire loft
Entire loft,Jiading District,50,96,0,5,3,3,0,NA,9,NA,1.5,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,358,50818218,Jiading District,Entire loft
Entire loft,Jiading District,50,96,0,5,2,2,0,NA,9,NA,1.5,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,348,50818323,Jiading District,Entire loft
Entire serviced apartment,Minhang District,100,100,1,2,1,1,2,3,2,0.35,1,171,0,1,1,1,1,1,0,1,0,0,0,0,0,290,50818344,Minhang District,Entire serviced apartment
Entire loft,Jiading District,50,96,0,5,3,3,1,5,9,0.19,1.5,161,0,1,1,0,0,1,0,1,0,0,0,0,0,358,50818412,Jiading District,Entire loft
Entire loft,Jiading District,50,96,0,5,3,3,0,NA,9,NA,1.5,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,398,50818505,Jiading District,Entire loft
Entire loft,Jiading District,50,96,0,4,2,2,0,NA,9,NA,1.5,NA,0,1,1,0,0,1,0,1,0,0,0,0,0,348,50818586,Jiading District,Entire loft
Entire rental unit,Huangpu District,100,98,18,4,2,2,0,NA,18,NA,1,NA,1,1,1,1,1,0,1,1,0,1,0,0,1,414,50818998,Huangpu District,Entire rental unit
Entire loft,Huangpu District,99,100,19,2,1,1,16,4.75,19,2.79,1.5,171,1,1,1,0,1,1,1,1,0,1,0,0,0,434,50821431,Huangpu District,Entire loft
Entire rental unit,Huangpu District,100,99,0,5,2,2,15,4.86,7,2.73,1,164,1,1,1,1,1,1,0,1,0,0,0,0,0,703,50824461,Huangpu District,Entire rental unit
Entire serviced apartment,Putuo District,100,96,10,4,2,2,0,NA,24,NA,2,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,1222,50834192,Putuo District,Entire serviced apartment
Entire rental unit,Pudong,100,83,1,2,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,1,1,0,0,1,0,0,500,50834233,Pudong,Entire rental unit
Entire serviced apartment,Putuo District,100,96,10,6,3,3,0,NA,24,NA,3,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,1886,50834667,Putuo District,Entire serviced apartment
Entire rental unit,Songjiang District,100,100,7,4,1,1,0,NA,11,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,368,50837842,Songjiang District,Entire rental unit
Entire rental unit,Huangpu District,100,99,0,3,1,1,1,5,7,0.18,1,167,1,1,1,1,1,1,0,1,0,0,0,0,0,376,50839547,Huangpu District,Entire rental unit
Entire rental unit,Fengxian District,NA,100,0,5,3,3,1,5,1,0.19,2,157,0,1,1,1,1,1,0,1,0,0,0,0,0,239,50843137,Fengxian District,Entire rental unit
Entire rental unit,Pudong,NA,NA,1,4,4,4,0,NA,1,NA,2,NA,0,1,1,1,0,1,0,1,0,0,0,1,0,280,50855995,Pudong,Entire rental unit
Entire rental unit,Jing'an District,100,100,36,2,1,1,7,4.86,35,1.48,1,141,0,1,1,1,1,0,1,1,0,0,1,0,0,856,50860486,Jing'an District,Entire rental unit
Entire serviced apartment,Pudong,0,76,10,2,1,2,0,NA,9,NA,1.5,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,360,50860675,Pudong,Entire serviced apartment
Entire rental unit,Huangpu District,92,100,23,2,1,1,1,3,19,0.18,1,168,0,1,1,1,1,0,0,1,0,0,0,0,0,218,50865825,Huangpu District,Entire rental unit
Entire rental unit,Xuhui District,100,100,37,4,2,2,1,5,26,0.7,1,42,1,1,1,1,1,1,1,1,0,1,0,0,0,485,50866445,Xuhui District,Entire rental unit
Entire loft,Huangpu District,99,100,4,4,1,2,19,4.79,4,3.33,1,170,0,1,1,1,1,1,1,1,0,1,0,0,0,461,50881637,Huangpu District,Entire loft
Entire rental unit,Hongkou District,98,99,28,2,1,1,0,NA,25,NA,1,NA,0,1,1,1,1,1,0,1,0,0,0,0,1,247,50883175,Hongkou District,Entire rental unit
Entire rental unit,Huangpu District,NA,100,0,2,1,1,5,5,1,0.91,1,164,1,1,1,1,1,1,1,1,0,1,1,0,0,550,50889800,Huangpu District,Entire rental unit
Entire serviced apartment,Baoshan District,100,100,0,2,1,1,1,5,3,0.19,1,155,1,1,1,1,1,1,1,1,0,0,0,0,1,239,50900040,Baoshan District,Entire serviced apartment
Entire rental unit,Baoshan District,0,0,0,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,1,0,251,50900778,Baoshan District,Entire rental unit
Entire rental unit,Fengxian District,100,100,1,6,2,3,2,5,7,0.38,2,157,1,1,1,1,1,1,1,1,0,0,0,0,0,402,50901004,Fengxian District,Entire rental unit
Entire rental unit,Xuhui District,100,100,43,2,NA,1,0,NA,40,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,614,50903598,Xuhui District,Entire rental unit
Entire rental unit,Yangpu District,100,99,11,4,1,2,1,5,14,0.18,1,164,1,1,1,1,1,1,0,1,0,0,0,0,1,374,50904042,Yangpu District,Entire rental unit
Entire serviced apartment,Pudong,100,100,0,3,1,NA,6,5,1,1.1,1.5,163,0,1,1,1,1,0,1,1,0,1,0,1,1,298,50907130,Pudong,Entire serviced apartment
Entire serviced apartment,Xuhui District,100,100,0,2,NA,1,1,5,3,0.18,1,164,0,1,1,1,1,1,0,1,0,0,0,0,0,455,50911340,Xuhui District,Entire serviced apartment
Entire rental unit,Changning District,100,100,9,2,1,1,20,4.9,7,3.75,1,159,1,1,1,1,1,1,1,1,0,1,1,0,1,368,50918679,Changning District,Entire rental unit
Entire serviced apartment,Changning District,100,100,9,2,1,1,9,5,7,1.64,1,164,1,1,1,0,1,1,1,1,0,1,1,0,1,341,50918753,Changning District,Entire serviced apartment
Entire serviced apartment,Pudong,0,76,10,2,1,1,0,NA,9,NA,1,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,350,50922596,Pudong,Entire serviced apartment
Entire rental unit,Jing'an District,60,100,2,2,1,2,2,5,1,0.44,1,135,0,1,1,0,1,1,1,1,0,1,0,0,1,347,50923423,Jing'an District,Entire rental unit
Entire rental unit,Hongkou District,NA,100,1,2,NA,1,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,298,50923481,Hongkou District,Entire rental unit
Entire rental unit,Pudong,100,96,9,2,1,1,0,NA,10,NA,1,NA,1,1,1,0,1,1,1,1,0,1,0,1,0,257,50924320,Pudong,Entire rental unit
Entire serviced apartment,Huangpu District,100,100,15,2,1,1,7,4.86,16,1.29,1.5,162,1,1,1,1,1,0,1,1,0,1,1,0,1,987,50925121,Huangpu District,Entire serviced apartment
Entire serviced apartment,Changning District,0,0,1,2,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,570,50928304,Changning District,Entire serviced apartment
Entire rental unit,Jing'an District,0,0,1,2,1,1,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,202,50928526,Jing'an District,Entire rental unit
Entire rental unit,Huangpu District,100,99,0,3,1,2,2,5,7,0.45,1,132,1,1,1,1,1,1,0,1,0,0,0,0,0,496,50929012,Huangpu District,Entire rental unit
Entire rental unit,Xuhui District,100,100,2,2,1,2,0,NA,4,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,260,50930201,Xuhui District,Entire rental unit
Entire rental unit,Jiading District,100,100,1,3,1,2,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,150,50933328,Jiading District,Entire rental unit
Entire rental unit,Pudong,100,75,0,2,1,1,1,0,2,0.48,1,61,0,1,1,0,1,1,0,1,0,0,0,1,0,157,50941767,Pudong,Entire rental unit
Entire rental unit,Jing'an District,100,100,1,2,NA,1,1,0,3,0.73,1,40,0,1,1,0,1,0,0,1,0,0,0,0,0,149,50942655,Jing'an District,Entire rental unit
Entire rental unit,Xuhui District,100,100,1,2,NA,1,0,NA,3,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,285,50942868,Xuhui District,Entire rental unit
Entire rental unit,Qingpu District,100,100,2,4,2,3,10,5,1,1.84,1,162,0,1,1,1,1,1,1,1,0,1,1,0,1,415,50944435,Qingpu District,Entire rental unit
Entire loft,Jing'an District,100,100,31,2,1,1,0,NA,39,NA,1,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,185,50945066,Jing'an District,Entire loft
Entire serviced apartment,Pudong,100,100,8,4,1,2,0,NA,9,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,655,50951362,Pudong,Entire serviced apartment
Entire rental unit,Pudong,100,100,1,4,2,2,0,NA,1,NA,2,NA,0,1,1,1,1,1,0,1,0,0,0,0,0,491,50953278,Pudong,Entire rental unit
Entire serviced apartment,Songjiang District,NA,100,16,2,1,1,0,NA,21,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,0,0,135,50961197,Songjiang District,Entire serviced apartment
Entire serviced apartment,Pudong,100,100,19,2,1,1,0,NA,20,NA,1,NA,0,1,1,1,1,0,1,1,0,0,0,0,1,465,50961397,Pudong,Entire serviced apartment
Entire rental unit,Huangpu District,100,99,0,3,1,3,1,5,7,0.48,1,62,1,1,1,1,1,1,0,1,0,0,0,0,0,385,50962671,Huangpu District,Entire rental unit
Entire rental unit,Pudong,100,NA,0,4,2,2,0,NA,1,NA,2.5,NA,0,1,1,1,0,1,1,1,0,1,1,1,0,1200,50963012,Pudong,Entire rental unit
Entire rental unit,Jiading District,100,100,1,3,1,1,9,5,1,1.8,1,149,1,1,1,1,1,1,1,1,0,1,1,0,1,259,50963075,Jiading District,Entire rental unit
Entire rental unit,Pudong,0,0,0,2,NA,2,0,NA,1,NA,1,NA,0,1,1,0,1,0,0,1,0,0,0,0,0,398,50963254,Pudong,Entire rental unit
Entire rental unit,Xuhui District,100,98,9,2,1,1,3,5,15,0.73,1,122,0,1,1,1,1,1,0,1,0,0,0,0,0,499,50974743,Xuhui District,Entire rental unit
Entire rental unit,Jiading District,100,100,5,3,2,2,2,3,5,0.74,1,80,1,1,1,1,1,1,1,1,0,0,1,0,1,194,50978744,Jiading District,Entire rental unit
Entire rental unit,Pudong,100,75,0,2,1,1,0,NA,2,NA,1,NA,0,1,1,0,1,1,0,1,0,0,0,1,0,165,50979202,Pudong,Entire rental unit
Entire rental unit,Pudong,100,99,0,2,1,1,6,5,9,1.08,1,166,0,1,1,1,1,1,0,1,0,0,0,1,0,373,50980988,Pudong,Entire rental unit
Entire rental unit,Jing'an District,100,98,15,2,NA,1,0,NA,13,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,569,50983282,Jing'an District,Entire rental unit
Entire rental unit,Huangpu District,100,100,16,2,NA,1,6,4.83,13,1.16,1,154,0,1,1,1,1,0,0,1,0,0,0,0,0,1225,50984582,Huangpu District,Entire rental unit
Entire rental unit,Huangpu District,100,99,0,3,1,2,3,4.67,7,0.57,1,158,1,1,1,1,1,1,1,1,0,0,0,0,0,676,50988813,Huangpu District,Entire rental unit
Entire rental unit,Pudong,100,99,33,2,1,1,0,NA,34,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,1,0,271,50989445,Pudong,Entire rental unit
Entire rental unit,Pudong,100,99,33,2,1,1,0,NA,34,NA,1,NA,1,1,1,1,1,1,0,1,0,0,0,1,0,271,50990460,Pudong,Entire rental unit
Entire rental unit,Huangpu District,100,99,17,2,NA,1,4,5,18,0.75,1,158,0,1,1,1,1,1,0,1,0,0,0,0,0,294,51008338,Huangpu District,Entire rental unit
Entire rental unit,Songjiang District,100,95,0,2,NA,1,3,0,2,0.55,1,162,1,1,1,1,1,0,0,1,0,0,0,0,0,231,51027350,Songjiang District,Entire rental unit
Entire serviced apartment,Huangpu District,100,96,10,2,1,1,0,NA,24,NA,1,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,1131,51027490,Huangpu District,Entire serviced apartment
Entire rental unit,Huangpu District,100,100,20,5,2,2,1,5,19,0.45,1,66,1,1,1,1,1,0,0,1,0,0,0,0,0,441,51028101,Huangpu District,Entire rental unit
Entire serviced apartment,Yangpu District,100,100,8,2,1,1,0,NA,14,NA,1,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,398,51029098,Yangpu District,Entire serviced apartment
